month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
11,22,22.09090909090909,22.2,48.18181818181818,998.081818181818,271.54545454545456,2.2363636363636363,366.1818181818182,139.63636363636363,326.54545454545456
11,23,19.063636363636363,20.154545454545453,68.0909090909091,997.3454545454543,290.0,5.254545454545454,198.27272727272728,104.54545454545456,196.27272727272728
11,24,19.518181818181816,19.43636363636364,67.0909090909091,999.7818181818184,325.3636363636364,4.618181818181818,378.9090909090909,125.63636363636364,294.8181818181818
11,25,19.263636363636365,19.43636363636364,68.18181818181819,1003.7545454545452,310.3636363636364,1.5363636363636362,334.90909090909093,150.8181818181818,288.27272727272725
11,26,19.918181818181814,18.40909090909091,59.09090909090909,1001.8272727272728,106.8181818181818,1.009090909090909,411.7272727272728,116.9090909090909,324.72727272727275
11,27,21.30909090909091,18.063636363636363,57.54545454545455,999.7545454545452,183.45454545454547,1.4363636363636365,429.27272727272725,98.36363636363636,316.27272727272725
11,28,21.463636363636365,15.363636363636363,51.54545454545455,998.5363636363636,236.1818181818182,2.1,393.0,121.72727272727272,310.72727272727275
11,29,20.4,16.754545454545454,45.54545454545455,996.5,280.54545454545456,1.5272727272727271,364.27272727272725,127.9090909090909,306.09090909090907
11,30,18.763636363636365,14.181818181818182,40.54545454545455,996.818181818182,239.0909090909091,4.354545454545455,444.8181818181818,106.0909090909091,335.90909090909093
12,1,18.20909090909091,14.754545454545456,59.27272727272727,1001.7818181818184,282.1818181818182,3.5181818181818185,453.27272727272725,100.0909090909091,315.90909090909093
12,2,17.89090909090909,16.045454545454547,60.0,1000.8363636363636,165.1818181818182,1.6727272727272726,190.1818181818182,135.0909090909091,223.72727272727272
12,3,18.481818181818184,18.518181818181816,62.63636363636363,996.3272727272728,299.0,2.663636363636364,276.0,150.54545454545453,265.09090909090907
12,4,18.154545454545453,15.990909090909092,41.18181818181818,995.9727272727272,228.72727272727272,5.054545454545455,466.9090909090909,114.45454545454544,325.90909090909093
12,5,16.61818181818182,21.009090909090908,55.81818181818182,995.9090909090908,226.3636363636364,6.2,43.18181818181818,107.45454545454544,126.1818181818182
12,6,16.59090909090909,17.472727272727273,70.0909090909091,995.3818181818184,260.1818181818182,7.109090909090909,91.8181818181818,143.72727272727272,183.0
12,7,15.872727272727271,13.081818181818182,61.27272727272727,998.7818181818184,272.72727272727275,6.145454545454545,71.0,149.36363636363637,178.8181818181818
12,8,16.09090909090909,13.0,54.09090909090909,1002.2090909090908,269.0,3.472727272727272,131.27272727272728,124.0909090909091,188.0
12,9,15.79090909090909,15.727272727272728,59.54545454545455,1004.2272727272727,267.6363636363636,1.9727272727272729,408.0,93.72727272727272,288.8181818181818
12,10,17.5,15.409090909090908,53.45454545454545,1002.6727272727272,246.0909090909091,4.390909090909092,540.8181818181819,88.54545454545455,338.27272727272725
